Device Name,Variant Grams,Vendor,Variant SKU,Variant Inventory Tracker,Status,Variant Type,Variant Price
milesight-modbus-to-lorawan-iot-controller-uc100,1920.23,Milesight,'123004096,shopify,InActive,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004097,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004098,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004099,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004100,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004101,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004102,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004103,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004104,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004105,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc200,200.29,Milesight,'123004106,shopify,Active,Hardware,202
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004107,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004108,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004109,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004110,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004111,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004112,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004113,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004114,shopify,Active,Hardware,498
milesight-modbus-to-lorawan-iot-controller-uc300,300.32,Milesight,'123004115,shopify,Active,Hardware,498
milesight-uc500-series-iot-controller,1921,Milesight,'123004116,shopify,InActive,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004117,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004118,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004119,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004120,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004121,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004122,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004123,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004124,shopify,Active,Hardware,498
milesight-5g-dongle-uf31-1,654.98,Milesight,'123004125,shopify,Active,Hardware,498
milesight-5g-cpe-router,992.23,Milesight,'123004126,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004127,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004128,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004129,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004130,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004131,shopify,Active,Hardware,229
milesight-5g-cpe-router,992.23,Milesight,'123004132,shopify,Active,Hardware,229
milesight-6g-cpe-router,1989.22,Milesight,'123004133,shopify,InActive,Hardware,498
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004134,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004135,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004136,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004137,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004138,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004139,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004140,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004141,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004142,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004143,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004144,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004145,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004146,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws50x,112.21,Milesight,'123004147,shopify,Active,Hardware,133
milesight-lorawan-wall-switch-ws60x,1960.23,Milesight,'123004148,shopify,InActive,Hardware,498
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004149,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004150,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004151,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004152,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004153,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004154,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004155,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004156,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004157,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004158,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004159,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004160,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004161,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004162,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004163,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004164,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004165,shopify,Active,Hardware,2322
milesight-ug65-semi-industrial-lorawan-gateway,333.21,Milesight,'123004166,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004167,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004168,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004169,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004170,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004171,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004172,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004173,shopify,Active,Hardware,2322
milesight-nam916-semi-industrial-lorawan-gateway,334.19,Milesight,'123004174,shopify,Active,Hardware,2322
milesight-aus65-semi-industrial-lorawan-gateway,1979.07,Milesight,'123004175,shopify,InActive,Hardware,498
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004176,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004177,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004178,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004179,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004180,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004181,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004182,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004183,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004184,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004185,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004186,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004187,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004188,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004189,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004190,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004191,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004192,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004193,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004194,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004195,shopify,Active,Hardware,2023
milesight-eu65-semi-industrial-lorawan-gateway,1265.81,Milesight,'123004196,shopify,Active,Hardware,2023
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004197,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004198,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004199,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004200,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004201,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004202,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004203,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004204,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004205,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004206,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004207,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004208,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004209,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur32,132.22,Milesight,'123004210,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur33,1970.2,Milesight,'123004211,shopify,InActive,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004212,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004213,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004214,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004215,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004216,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004217,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004218,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004219,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004220,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004221,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004222,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004223,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004224,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004225,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004226,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004227,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004228,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur34,132.22,Milesight,'123004229,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur35,1988.09,Milesight,'123004230,shopify,InActive,Hardware,498
milesight-pro-series-industrial-cellular-router-ur36,132.22,Milesight,'123004231,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur36,132.22,Milesight,'123004232,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur36,132.22,Milesight,'123004233,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur36,132.22,Milesight,'123004234,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur36,132.22,Milesight,'123004235,shopify,Active,Hardware,498
milesight-pro-series-industrial-cellular-router-ur37,1981.98,Milesight,'123004236,shopify,InActive,Hardware,498
milesight-pro-series-industrial-cellular-router-ur38,1982.34,Milesight,'123004237,shopify,InActive,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004238,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004239,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004240,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004241,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004242,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004243,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004244,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004245,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004246,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004247,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004248,shopify,Active,Hardware,498
milesight-lite-series-ur32l-ur32s,1111.22,Milesight,'123004249,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004250,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004251,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004252,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004253,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004254,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004255,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004256,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004257,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004258,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004259,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs133,1332.22,Milesight,'123004260,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004261,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004262,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004263,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004264,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004265,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004266,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004267,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004268,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004269,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004270,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004271,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004272,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004273,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs134,1334.98,Milesight,'123004274,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs135,13342,Milesight,'123004275,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs135,13342,Milesight,'123004276,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs135,13342,Milesight,'123004277,shopify,Active,Hardware,498
milesight-ai-tof-people-counting-sensor-vs136,1986,Milesight,'123004278,shopify,InActive,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004279,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004280,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004281,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004282,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004283,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004284,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004285,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004286,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004287,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004288,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004289,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004290,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004291,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004292,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004293,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004294,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004295,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004296,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-uc51x,5112.22,Milesight,'123004297,shopify,Active,Hardware,498
milesight-mcci-valve-controller-uc51x,1989.03,Milesight,'123004298,shopify,InActive,Hardware,498
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004299,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004300,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004301,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004302,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004303,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004304,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004305,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004306,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004307,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004308,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004309,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004310,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004311,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3141,3141.41,Milesight,'123004312,shopify,Active,Hardware,1098
milesight-solenoid-valve-controller-3149,3141.41,Milesight,'123004313,shopify,InActive,Hardware,498
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004314,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004315,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004316,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004317,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004318,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004319,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004320,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004321,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004322,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004323,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004324,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004325,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3142,3142.42,Milesight,'123004326,shopify,Active,Hardware,1001
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004327,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004328,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004329,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004330,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004331,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004332,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004333,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004334,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004335,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004336,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004337,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3201,3201.88,Milesight,'123004338,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-3202,1992.9,Milesight,'123004339,shopify,InActive,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004340,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004341,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004342,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004343,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004344,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004345,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004346,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004347,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004348,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004349,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004350,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004351,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004352,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004353,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004354,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004355,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004356,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004357,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2301,2301.22,Milesight,'123004358,shopify,Active,Hardware,498
milesight-solenoid-valve-controller-2302,1996.32,Milesight,'123004359,shopify,InActive,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004360,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004361,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004362,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004363,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004364,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004365,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004366,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004367,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004368,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004369,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004370,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004371,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004372,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004373,shopify,Active,Hardware,498
milesight-model-2450,2450.43,Milesight,'123004374,shopify,Active,Hardware,498
milesight-model-2451,1999.21,Milesight,'123004375,shopify,InActive,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004376,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004377,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004378,shopify,Active,Hardware,498
milesight-model-2452,2452.99,Milesight,'123004379,shopify,Active,Hardware,498
